listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,type_condos,type_farm,type_multi_family,type_single_family,type_townhome
13.883076678793053,1600.0,2.0,3.0,4.0,3.0,3.0,2.0,2024.0,0.0,0.0,0.0,0.0,1.0
12.989976472461,1850.0,2.0,3.0,2.0,2.0,2.0,2.0,1956.0,0.0,0.0,0.0,1.0,0.0
13.100119813444692,1824.0,3.0,4.0,2.0,2.0,2.0,2.0,1979.0,0.0,0.0,0.0,1.0,0.0
13.151924121391561,1731.0,2.0,4.0,2.0,2.0,2.0,2.0,2018.0,0.0,0.0,0.0,1.0,0.0
14.626441218624949,3630.0,2.0,5.0,4.0,4.0,4.0,1.0,1964.0,0.0,0.0,0.0,1.0,0.0
13.279368835614243,2116.0,2.0,3.0,3.0,3.0,3.0,1.0,1912.0,0.0,0.0,0.0,1.0,0.0
13.35331794316234,1664.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,2360.0,2.0,4.0,2.0,2.0,2.0,2.0,1966.0,0.0,0.0,0.0,1.0,0.0
13.161586013632684,1513.0,2.0,3.0,2.0,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,1.0,0.0
13.681980308196241,2666.0,2.0,3.0,2.0,2.0,2.0,2.0,2018.0,0.0,0.0,0.0,1.0,0.0
13.615840583835682,2577.0,2.0,4.0,2.0,2.0,2.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
13.71993094186525,2004.0,1.0,3.0,2.0,2.0,2.0,3.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.721590244743798,945.0,2.0,2.0,2.0,2.0,2.0,,2024.0,0.0,0.0,0.0,0.0,1.0
13.253217940515357,1612.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,0.0,0.0,0.0,1.0,0.0
12.945628585536271,2197.0,2.0,4.0,2.0,2.0,2.0,2.0,2007.0,0.0,0.0,0.0,1.0,0.0
14.148405690083225,3550.0,3.0,3.0,3.0,3.0,3.0,3.0,1981.0,0.0,0.0,0.0,1.0,0.0
13.499430382731967,3094.0,2.0,4.0,3.0,3.0,3.0,2.0,1963.0,0.0,0.0,0.0,1.0,0.0
14.343193888767015,7008.0,2.0,4.0,4.0,4.0,4.0,3.0,1966.0,0.0,0.0,0.0,1.0,0.0
15.519349327803464,1966.0,1.0,4.0,2.0,2.0,2.0,2.0,1965.0,0.0,0.0,0.0,1.0,0.0
12.873904582205107,1901.0,2.0,4.0,2.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,0.0,1.0
12.674515682685282,1351.0,3.0,3.0,2.0,2.0,2.0,1.0,1970.0,1.0,0.0,0.0,0.0,0.0
12.89897229545694,724.0,1.0,2.0,1.0,1.0,1.0,,1954.0,0.0,0.0,0.0,1.0,0.0
13.527829818844937,3814.0,3.0,3.0,3.0,3.0,3.0,2.0,2012.0,0.0,0.0,0.0,1.0,0.0
13.329216558220935,2146.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
12.149507585033072,1044.0,1.0,1.0,1.0,1.0,1.0,1.0,1897.0,1.0,0.0,0.0,0.0,0.0
13.017005083966255,1882.0,1.0,3.0,2.0,2.0,2.0,,1953.0,0.0,0.0,0.0,1.0,0.0
13.513054553109397,1931.0,1.0,3.0,2.0,2.0,2.0,1.0,2017.0,0.0,0.0,0.0,1.0,0.0
13.664572545324233,2745.0,2.0,5.0,4.0,3.0,3.0,2.0,2018.0,0.0,0.0,0.0,1.0,0.0
12.933623668263472,1940.0,2.0,3.0,4.0,3.0,3.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
13.70903942580019,2076.0,2.0,4.0,2.0,2.0,2.0,2.0,1999.0,0.0,0.0,0.0,1.0,0.0
12.367345048436391,1180.0,2.0,3.0,1.0,1.0,1.0,1.0,1920.0,0.0,0.0,0.0,1.0,0.0
13.73755009757506,3200.0,2.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
13.250758351186132,2228.0,2.0,3.0,3.0,2.0,2.0,3.0,2009.0,0.0,0.0,0.0,1.0,0.0
12.994304980578146,1362.0,1.0,2.0,2.0,2.0,2.0,2.0,2006.0,0.0,0.0,0.0,1.0,0.0
14.603967918328545,5944.0,2.0,6.0,5.0,5.0,5.0,3.0,1994.0,0.0,0.0,0.0,1.0,0.0
11.951186847493476,560.0,1.0,1.0,1.0,1.0,1.0,1.0,1985.0,1.0,0.0,0.0,0.0,0.0
13.47302165746721,3692.0,2.0,3.0,2.0,2.0,2.0,2.0,1974.0,0.0,0.0,0.0,1.0,0.0
13.887832149776026,1356.0,1.0,3.0,1.0,1.0,1.0,2.0,1974.0,0.0,0.0,0.0,1.0,0.0
13.527696476799726,2548.0,2.0,4.0,3.0,2.0,2.0,3.0,2024.0,0.0,0.0,0.0,1.0,0.0
14.60169306007217,4460.0,2.0,4.0,3.0,3.0,3.0,3.0,1951.0,0.0,0.0,0.0,1.0,0.0
12.644330802262578,1224.0,2.0,2.0,1.0,1.0,1.0,1.0,1979.0,1.0,0.0,0.0,0.0,0.0
13.345508528717259,1885.0,2.0,2.0,1.0,1.0,1.0,,1943.0,0.0,0.0,0.0,1.0,0.0
13.586098651497313,1705.0,2.0,3.0,2.0,2.0,2.0,2.0,1987.0,0.0,0.0,0.0,1.0,0.0
12.994532278619134,760.0,1.0,1.0,1.0,1.0,1.0,,1978.0,0.0,0.0,0.0,1.0,0.0
12.983103608918753,1556.0,1.0,3.0,1.0,1.0,1.0,,1930.0,0.0,0.0,0.0,1.0,0.0
13.521140839642674,1843.0,2.0,4.0,2.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,1.0,0.0
13.384729180332174,2902.0,2.0,5.0,2.0,2.0,2.0,2.0,2008.0,0.0,0.0,0.0,1.0,0.0
13.35339731756509,1732.0,1.0,4.0,2.0,2.0,2.0,2.0,1981.0,0.0,0.0,1.0,0.0,0.0
13.627976640389322,3340.0,1.0,3.0,2.0,2.0,2.0,2.0,1951.0,0.0,0.0,0.0,1.0,0.0
13.217493541006709,1337.0,2.0,2.0,3.0,3.0,3.0,1.0,2006.0,0.0,0.0,0.0,0.0,1.0
12.608202196848836,1013.0,1.0,3.0,1.0,1.0,1.0,,1956.0,0.0,0.0,0.0,1.0,0.0
13.704580114574805,3057.0,2.0,5.0,3.0,3.0,3.0,3.0,1999.0,0.0,0.0,0.0,1.0,0.0
12.89897229545694,1201.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,0.0,1.0
13.345508528717259,2022.0,1.0,3.0,2.0,2.0,2.0,2.0,2013.0,0.0,0.0,0.0,1.0,0.0
12.345838935721968,941.0,2.0,1.0,1.0,1.0,1.0,1.0,2001.0,1.0,0.0,0.0,0.0,0.0
12.987690762404629,1940.0,2.0,3.0,4.0,3.0,3.0,2.0,2005.0,0.0,0.0,0.0,0.0,1.0
13.457407451830088,1605.0,1.0,2.0,2.0,2.0,2.0,2.0,2006.0,1.0,0.0,0.0,0.0,0.0
13.303018546545275,1975.0,5.0,5.0,5.0,5.0,5.0,,1952.0,0.0,0.0,0.0,1.0,0.0
13.197472705176983,1672.0,1.0,3.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
12.524530013005734,852.0,1.0,1.0,1.0,1.0,1.0,1.0,1923.0,1.0,0.0,0.0,0.0,0.0
13.592243248992402,1895.0,1.0,3.0,2.0,2.0,2.0,2.0,1992.0,0.0,0.0,0.0,1.0,0.0
13.486938433120798,2557.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.12216535779974,2248.0,1.0,6.0,4.0,4.0,4.0,2.0,2022.0,0.0,0.0,1.0,0.0,0.0
13.98525417643287,2181.0,2.0,4.0,3.0,2.0,2.0,2.0,2014.0,0.0,0.0,0.0,1.0,0.0
13.197472705176983,2132.0,2.0,4.0,2.0,2.0,2.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
14.711598990684092,4401.0,3.0,4.0,4.0,3.0,3.0,2.0,1981.0,0.0,0.0,0.0,1.0,0.0
12.818554633046093,1539.0,2.0,2.0,1.0,1.0,1.0,,1922.0,0.0,0.0,0.0,1.0,0.0
12.807655372286902,1275.0,1.0,3.0,1.0,1.0,1.0,1.0,1950.0,0.0,0.0,0.0,1.0,0.0
13.560619598657233,2404.0,2.0,4.0,3.0,3.0,3.0,2.0,1979.0,0.0,0.0,0.0,1.0,0.0
13.591117476312084,2605.0,2.0,4.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
12.818283594342818,716.0,2.0,2.0,1.0,1.0,1.0,,2001.0,1.0,0.0,0.0,0.0,0.0
14.187074804051692,2532.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,0.0,0.0,0.0,1.0,0.0
13.814410953620952,3452.0,2.0,5.0,4.0,4.0,4.0,1.0,1936.0,0.0,0.0,1.0,0.0,0.0
13.676134691052392,2575.0,2.0,4.0,2.0,2.0,2.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.296318365198623,2644.0,2.0,4.0,2.0,2.0,2.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
12.206077645517674,751.0,1.0,2.0,1.0,1.0,1.0,,1963.0,1.0,0.0,0.0,0.0,0.0
13.578522867254332,4185.0,2.0,5.0,3.0,3.0,3.0,3.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.578522867254332,3208.0,3.0,3.0,3.0,3.0,3.0,1.0,1923.0,0.0,0.0,0.0,1.0,0.0
12.91164481522143,1148.0,1.0,3.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
13.52649559761195,2104.0,2.0,3.0,2.0,2.0,2.0,,1922.0,0.0,0.0,0.0,1.0,0.0
13.864301674514206,1936.0,2.0,3.0,3.0,3.0,3.0,,1979.0,0.0,0.0,0.0,1.0,0.0
13.47302165746721,1416.0,2.0,2.0,2.0,2.0,2.0,1.0,1985.0,0.0,0.0,0.0,1.0,0.0
13.480039220276565,1348.0,1.0,3.0,2.0,2.0,2.0,,1982.0,0.0,0.0,0.0,1.0,0.0
13.437174117244362,1776.0,2.0,4.0,3.0,3.0,3.0,1.0,1979.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,768.0,1.0,2.0,1.0,1.0,1.0,1.0,1930.0,0.0,0.0,0.0,1.0,0.0
13.52649559761195,1504.0,1.0,2.0,2.0,2.0,2.0,2.0,2008.0,1.0,0.0,0.0,0.0,0.0
13.681980308196241,2773.0,1.0,3.0,2.0,2.0,2.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
12.75130259456002,1600.0,2.0,5.0,3.0,3.0,3.0,2.0,1946.0,0.0,0.0,1.0,0.0,0.0
13.121364879070743,2650.0,2.0,2.0,3.0,3.0,3.0,,1890.0,0.0,0.0,0.0,1.0,0.0
13.215855541983634,2010.0,2.0,3.0,3.0,2.0,2.0,2.0,2004.0,0.0,0.0,0.0,1.0,0.0
12.765691290604371,1400.0,2.0,4.0,1.0,1.0,1.0,,1947.0,0.0,0.0,0.0,1.0,0.0
12.660331092405906,1370.0,1.0,3.0,2.0,1.0,1.0,2.0,1958.0,0.0,0.0,0.0,1.0,0.0
13.910821646859095,3344.0,2.0,4.0,3.0,3.0,3.0,2.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.504219985060141,3168.0,2.0,6.0,2.0,2.0,2.0,,1927.0,0.0,0.0,1.0,0.0,0.0
13.815011433422342,2262.0,2.0,4.0,2.0,2.0,2.0,1.0,2024.0,0.0,0.0,0.0,1.0,0.0
12.896719202134523,871.0,1.0,1.0,1.0,1.0,1.0,1.0,2001.0,1.0,0.0,0.0,0.0,0.0
13.676249640055394,3028.0,2.0,4.0,2.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
13.790193775620484,3026.0,1.0,4.0,3.0,3.0,3.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
12.994304980578146,1161.0,3.0,2.0,2.0,2.0,2.0,1.0,2026.0,0.0,0.0,0.0,0.0,1.0
13.28787951079572,1954.0,2.0,2.0,2.0,2.0,2.0,2.0,1991.0,0.0,0.0,0.0,0.0,1.0
13.955273369904273,3115.0,2.0,4.0,2.0,2.0,2.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
12.886643575525625,1075.0,1.0,3.0,1.0,1.0,1.0,1.0,1958.0,0.0,0.0,0.0,1.0,0.0
12.79358427261286,988.0,2.0,3.0,2.0,2.0,2.0,,2025.0,1.0,0.0,0.0,0.0,0.0
13.384729180332174,2500.0,3.0,3.0,3.0,3.0,3.0,2.0,2007.0,0.0,0.0,0.0,1.0,0.0
13.26212705890841,2187.0,2.0,4.0,3.0,2.0,2.0,2.0,2011.0,0.0,0.0,0.0,1.0,0.0
12.249136924251182,676.0,1.0,1.0,1.0,1.0,1.0,,1980.0,1.0,0.0,0.0,0.0,0.0
13.292529690978105,2473.0,1.0,5.0,3.0,3.0,3.0,2.0,1983.0,0.0,0.0,0.0,1.0,0.0
13.437175577097312,2428.0,2.0,2.0,2.0,2.0,2.0,2.0,1993.0,0.0,0.0,0.0,1.0,0.0
13.457407451830088,1625.0,1.0,3.0,2.0,2.0,2.0,4.0,2011.0,0.0,0.0,0.0,1.0,0.0
12.691583538230217,1310.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,0.0,0.0,0.0,1.0,0.0
13.651815643149092,2232.0,1.0,4.0,3.0,2.0,2.0,3.0,2021.0,0.0,0.0,0.0,1.0,0.0
13.399996629152975,2404.0,2.0,3.0,2.0,2.0,2.0,2.0,1997.0,0.0,0.0,0.0,1.0,0.0
13.61693888024446,2441.0,2.0,3.0,3.0,2.0,2.0,2.0,2014.0,0.0,0.0,0.0,1.0,0.0
12.149507585033072,1004.0,1.0,2.0,1.0,1.0,1.0,,1947.0,0.0,0.0,0.0,1.0,0.0
13.437175577097312,1248.0,1.0,3.0,2.0,2.0,2.0,2.0,1973.0,0.0,0.0,0.0,1.0,0.0
14.345550989235415,3275.0,2.0,5.0,4.0,3.0,3.0,2.0,1981.0,0.0,0.0,0.0,1.0,0.0
13.321133905054186,1680.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.79358427261286,1300.0,2.0,2.0,1.0,1.0,1.0,,1880.0,0.0,0.0,0.0,1.0,0.0
12.886643575525625,1542.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,0.0,0.0,0.0,1.0,0.0
13.017005083966255,1612.0,2.0,3.0,2.0,2.0,2.0,1.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.005607064487718,1306.0,1.0,2.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
13.954403427152533,2591.0,3.0,3.0,2.0,2.0,2.0,4.0,1984.0,0.0,0.0,0.0,1.0,0.0
12.983103608918753,1260.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,0.0,0.0,0.0,1.0,0.0
13.017005083966255,1315.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
13.36844346372147,2055.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.42246945133505,2485.0,1.0,3.0,3.0,2.0,2.0,2.0,1990.0,0.0,0.0,0.0,1.0,0.0
13.351888125506433,1995.0,1.0,5.0,4.0,4.0,4.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
14.269766465162304,2255.0,1.0,4.0,2.0,2.0,2.0,2.0,2020.0,0.0,0.0,0.0,1.0,0.0
13.395440819535605,2678.0,2.0,6.0,3.0,3.0,3.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.367661298303675,1736.0,1.0,3.0,2.0,2.0,2.0,2.0,2011.0,0.0,0.0,0.0,1.0,0.0
13.764113047620114,3754.0,2.0,5.0,3.0,3.0,3.0,2.0,1994.0,0.0,0.0,0.0,1.0,0.0
13.329379172803593,1052.0,1.0,1.0,1.0,1.0,1.0,1.0,2023.0,1.0,0.0,0.0,0.0,0.0
13.573440270649085,2585.0,2.0,3.0,3.0,3.0,3.0,4.0,2026.0,0.0,0.0,0.0,1.0,0.0
13.70903942580019,4607.0,2.0,6.0,3.0,3.0,3.0,,1996.0,0.0,0.0,0.0,1.0,0.0
12.73670383776449,1257.0,1.0,3.0,1.0,1.0,1.0,,1946.0,0.0,0.0,0.0,1.0,0.0
12.73670383776449,1876.0,1.0,3.0,2.0,2.0,2.0,2.0,2000.0,1.0,0.0,0.0,0.0,0.0
13.761055428133867,3187.0,2.0,4.0,3.0,3.0,3.0,2.0,1974.0,0.0,0.0,0.0,1.0,0.0
13.35331794316234,2899.0,2.0,5.0,3.0,3.0,3.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.552847548877052,2468.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
13.038983942375959,2028.0,2.0,3.0,3.0,3.0,3.0,2.0,2016.0,0.0,0.0,0.0,1.0,0.0
12.323860125621126,936.0,2.0,2.0,1.0,1.0,1.0,,1967.0,1.0,0.0,0.0,0.0,0.0
14.48334044336031,3271.0,2.0,3.0,3.0,3.0,3.0,3.0,2004.0,0.0,0.0,0.0,1.0,0.0
13.591117476312084,1708.0,1.0,3.0,2.0,2.0,2.0,2.0,2014.0,0.0,0.0,0.0,1.0,0.0
16.14765455028724,30940.0,2.0,9.0,9.0,9.0,9.0,1.0,1971.0,0.0,0.0,1.0,0.0,0.0
12.834683971615659,1348.0,1.0,3.0,2.0,2.0,2.0,,1950.0,0.0,0.0,0.0,1.0,0.0
13.981024996441848,3253.0,2.0,5.0,4.0,4.0,4.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.241685898076371,1128.0,1.0,2.0,1.0,1.0,1.0,1.0,1925.0,0.0,0.0,0.0,1.0,0.0
12.505810504075185,900.0,2.0,2.0,2.0,1.0,1.0,1.0,1992.0,1.0,0.0,0.0,0.0,0.0
12.896719202134523,1535.0,2.0,3.0,3.0,3.0,3.0,2.0,1981.0,0.0,0.0,0.0,0.0,1.0
15.60643651324941,6772.0,2.0,5.0,6.0,5.0,5.0,3.0,2007.0,0.0,0.0,0.0,1.0,0.0
13.527829818844937,2475.0,2.0,3.0,2.0,2.0,2.0,,1904.0,0.0,0.0,1.0,0.0,0.0
12.936036208848487,1375.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,0.0,0.0,0.0,1.0,0.0
13.697853639354802,3358.0,2.0,4.0,2.0,2.0,2.0,3.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.794287942962585,3260.0,2.0,4.0,2.0,2.0,2.0,2.0,2002.0,0.0,0.0,0.0,1.0,0.0
12.666660207428574,1616.0,1.0,3.0,2.0,2.0,2.0,2.0,1959.0,0.0,0.0,0.0,1.0,0.0
12.994304980578146,900.0,1.0,2.0,2.0,2.0,2.0,,2026.0,1.0,0.0,0.0,0.0,0.0
13.343907249914384,2321.0,2.0,4.0,2.0,2.0,2.0,2.0,1991.0,0.0,0.0,0.0,1.0,0.0
13.652992804936396,2015.0,1.0,4.0,2.0,2.0,2.0,4.0,2024.0,0.0,0.0,0.0,1.0,0.0
12.834683971615659,1640.0,1.0,2.0,1.0,1.0,1.0,,1942.0,0.0,0.0,1.0,0.0,0.0
13.07107218827772,2025.0,3.0,3.0,1.0,1.0,1.0,,1900.0,0.0,0.0,0.0,1.0,0.0
13.45869417545215,4080.0,2.0,2.0,4.0,4.0,4.0,7.0,1910.0,0.0,0.0,0.0,1.0,0.0
12.07254696717504,650.0,1.0,1.0,1.0,1.0,1.0,,1975.0,1.0,0.0,0.0,0.0,0.0
11.976665770490767,1084.0,2.0,3.0,1.0,1.0,1.0,,1920.0,0.0,0.0,0.0,1.0,0.0
12.429220196836383,1457.0,1.0,2.0,1.0,1.0,1.0,1.0,1973.0,0.0,0.0,0.0,1.0,0.0
12.89897229545694,1750.0,2.0,4.0,2.0,2.0,2.0,2.0,1932.0,0.0,0.0,0.0,1.0,0.0
13.122363377404328,2254.0,2.0,4.0,3.0,2.0,2.0,2.0,1978.0,0.0,0.0,0.0,1.0,0.0
13.955273369904273,2603.0,2.0,3.0,3.0,2.0,2.0,3.0,1994.0,0.0,0.0,0.0,1.0,0.0
13.704580114574805,5024.0,2.0,11.0,8.0,8.0,8.0,4.0,1997.0,0.0,0.0,1.0,0.0,0.0
13.017005083966255,1120.0,1.0,2.0,2.0,1.0,1.0,,1959.0,0.0,0.0,0.0,1.0,0.0
13.303018546545275,2680.0,2.0,3.0,3.0,3.0,3.0,2.0,1970.0,0.0,0.0,0.0,1.0,0.0
13.180634172318978,1518.0,2.0,3.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
14.062371417145494,4814.0,3.0,5.0,3.0,3.0,3.0,2.0,2006.0,0.0,0.0,0.0,1.0,0.0
12.524530013005734,1448.0,1.0,3.0,1.0,1.0,1.0,,1975.0,0.0,0.0,0.0,1.0,0.0
13.442998001373553,3358.0,2.0,4.0,4.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.652992804936396,2512.0,2.0,2.0,2.0,2.0,2.0,2.0,2015.0,0.0,0.0,0.0,1.0,0.0
12.829336379587506,1296.0,2.0,3.0,2.0,2.0,2.0,2.0,2020.0,0.0,0.0,0.0,0.0,1.0
13.014780393893403,1210.0,2.0,2.0,2.0,2.0,2.0,,2020.0,0.0,0.0,0.0,1.0,0.0
13.066429860131011,1888.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,0.0,0.0,0.0,1.0,0.0
12.79358427261286,1126.0,1.0,3.0,1.0,1.0,1.0,,1945.0,0.0,0.0,0.0,1.0,0.0
12.425212191503038,884.0,1.0,2.0,1.0,1.0,1.0,,1955.0,0.0,0.0,0.0,1.0,0.0
13.121364879070743,1409.0,1.0,3.0,2.0,2.0,2.0,2.0,2001.0,0.0,0.0,0.0,1.0,0.0
12.491255347155265,1553.0,3.0,2.0,2.0,2.0,2.0,1.0,2006.0,1.0,0.0,0.0,0.0,0.0
12.969214528909768,1698.0,2.0,2.0,1.0,1.0,1.0,1.0,1942.0,1.0,0.0,0.0,0.0,0.0
13.73755009757506,2646.0,3.0,4.0,2.0,2.0,2.0,1.0,2006.0,0.0,0.0,0.0,1.0,0.0
13.016671695806004,1618.0,1.0,3.0,2.0,2.0,2.0,2.0,1958.0,0.0,0.0,0.0,1.0,0.0
13.652875151095039,2463.0,2.0,3.0,2.0,2.0,2.0,1.0,2003.0,0.0,0.0,0.0,1.0,0.0
12.923670946108873,1322.0,2.0,2.0,2.0,2.0,2.0,2.0,2003.0,1.0,0.0,0.0,0.0,0.0
13.217675375388819,2828.0,1.0,3.0,2.0,2.0,2.0,1.0,1945.0,0.0,0.0,0.0,1.0,0.0
13.304619932085691,2025.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.59473402514672,1554.0,2.0,3.0,2.0,2.0,2.0,,1936.0,0.0,0.0,0.0,1.0,0.0
12.6410997921206,1430.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,0.0,0.0,0.0,1.0,0.0
13.41354083387756,1796.0,2.0,3.0,2.0,2.0,2.0,2.0,1994.0,0.0,0.0,0.0,1.0,0.0
13.005831808336863,3679.0,2.0,4.0,2.0,2.0,2.0,1.0,1916.0,0.0,0.0,0.0,1.0,0.0
12.449022745701502,1007.0,1.0,2.0,2.0,2.0,2.0,,2007.0,1.0,0.0,0.0,0.0,0.0
13.641158361294979,1920.0,1.0,3.0,2.0,2.0,2.0,3.0,2016.0,0.0,0.0,0.0,1.0,0.0
13.301347705172173,1902.0,1.0,4.0,2.0,2.0,2.0,3.0,2018.0,0.0,0.0,0.0,1.0,0.0
12.983103608918753,879.0,2.0,2.0,1.0,1.0,1.0,,2025.0,0.0,0.0,0.0,1.0,0.0
12.468056068255885,740.0,1.0,1.0,1.0,1.0,1.0,1.0,2012.0,1.0,0.0,0.0,0.0,0.0
13.017005083966255,2442.0,2.0,4.0,2.0,2.0,2.0,2.0,2021.0,0.0,0.0,0.0,1.0,0.0
13.451668563394815,1960.0,2.0,4.0,2.0,2.0,2.0,2.0,1900.0,0.0,0.0,0.0,1.0,0.0
12.807655372286902,1202.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.0,0.0,1.0,0.0
12.675766851909591,696.0,1.0,1.0,1.0,1.0,1.0,1.0,2000.0,1.0,0.0,0.0,0.0,0.0
13.171155446333852,1574.0,2.0,3.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
12.983103608918753,1464.0,1.0,3.0,1.0,1.0,1.0,2.0,1977.0,0.0,0.0,0.0,1.0,0.0
12.429220196836383,1347.0,1.0,3.0,2.0,1.0,1.0,1.0,2001.0,1.0,0.0,0.0,0.0,0.0
12.502098561104633,657.0,1.0,1.0,1.0,1.0,1.0,,2024.0,1.0,0.0,0.0,0.0,0.0
13.304684934198283,2633.0,2.0,4.0,2.0,2.0,2.0,2.0,2000.0,0.0,0.0,0.0,1.0,0.0
13.629182184591333,2245.0,1.0,3.0,2.0,2.0,2.0,4.0,1998.0,0.0,0.0,0.0,1.0,0.0
13.170964952363363,1666.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0,0.0,0.0,0.0,1.0,0.0
13.005831808336863,2315.0,2.0,4.0,2.0,2.0,2.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
13.592368256649284,4029.0,3.0,4.0,2.0,2.0,2.0,2.0,1979.0,0.0,0.0,0.0,1.0,0.0
13.407543823396258,2719.0,2.0,4.0,3.0,3.0,3.0,2.0,1996.0,0.0,0.0,0.0,1.0,0.0
12.409017571151187,788.0,1.0,2.0,1.0,1.0,1.0,1.0,1979.0,1.0,0.0,0.0,0.0,0.0
13.26212705890841,1568.0,2.0,4.0,3.0,2.0,2.0,2.0,1995.0,0.0,0.0,0.0,1.0,0.0
12.969214528909768,1746.0,2.0,2.0,2.0,2.0,2.0,,1994.0,0.0,0.0,0.0,1.0,0.0
14.72979968796928,2498.0,2.0,4.0,3.0,2.0,2.0,2.0,2003.0,0.0,1.0,0.0,0.0,0.0
13.560490558240303,2724.0,2.0,5.0,3.0,3.0,3.0,2.0,2003.0,0.0,0.0,0.0,1.0,0.0
13.217493541006709,1649.0,2.0,3.0,2.0,2.0,2.0,2.0,2002.0,0.0,0.0,0.0,1.0,0.0
13.353413191689631,1816.0,2.0,3.0,2.0,2.0,2.0,2.0,2025.0,0.0,0.0,0.0,1.0,0.0
13.303018546545275,2076.0,1.0,4.0,3.0,2.0,2.0,3.0,2018.0,0.0,0.0,0.0,1.0,0.0
12.948012371209098,1896.0,1.0,4.0,2.0,2.0,2.0,,1922.0,0.0,0.0,0.0,1.0,0.0
13.132315688453556,1926.0,2.0,4.0,3.0,2.0,2.0,2.0,2020.0,0.0,0.0,0.0,1.0,0.0
13.384729180332174,1174.0,1.0,3.0,2.0,2.0,2.0,2.0,1999.0,0.0,0.0,0.0,1.0,0.0
12.611541086966115,1282.0,1.0,2.0,2.0,2.0,2.0,2.0,2024.0,0.0,0.0,0.0,0.0,1.0
13.499430382731967,2720.0,4.0,3.0,2.0,2.0,2.0,1.0,2021.0,0.0,0.0,0.0,0.0,1.0
13.296318365198623,1904.0,2.0,3.0,3.0,2.0,2.0,2.0,2014.0,0.0,0.0,0.0,1.0,0.0
12.982873697962253,1077.0,2.0,2.0,2.0,2.0,2.0,,2026.0,0.0,0.0,0.0,0.0,1.0
